   ID  , Start   ,End ,     64-bit S-E ,     k     ,     l      ,intv 
id-0145,26,45,111669149741,2507201219,5183214746,2
id-0145,26,46,111669149742,2507201219,5911185424,2
id-0145,30,49,128849018929,577037388,2393492310,2
id-0146,0,20,20,2789853286,1092690197,1
id-0146,35,55,150323855415,5156175088,65677629,1
id-0146,55,75,236223201355,3899835158,1249989948,1
id-0146,0,19,19,2789853285,3625667578,2
id-0146,0,27,27,2789853286,530477201,1
id-0146,28,59,120259084347,2934396471,5378678872,1
id-0146,28,76,120259084364,2934396471,2140965013,1
id-0146,46,65,197568495681,2800821049,3951517531,2
id-0147,0,20,20,4920553044,3583931431,1
id-0147,20,40,85899345960,2574936384,5034868514,1
id-0147,40,60,171798691900,2378171114,3482290207,1
id-0147,0,76,76,4920553044,1164375646,1
id-0147,65535,0,281470681743360,0,0,0
id-0148,0,20,20,2429199936,5512041879,2
id-0148,20,40,85899345960,2538411937,969757332,2
id-0148,40,60,171798691900,4296854156,3109419597,2
id-0148,0,76,76,2429199936,2622622391,2
id-0148,27,48,115964117040,1881857760,5364218451,3
id-0148,31,57,133143986233,1226521398,5144621969,4
id-0148,27,57,115964117049,1881857760,5144621970,3
id-0149,0,20,20,4587764858,2493415333,1
id-0149,20,40,85899345960,2472284162,5498834257,1
id-0149,56,76,240518168652,2562399496,2487985601,1
id-0149,0,45,45,4587764858,4017496063,1
id-0149,33,52,141733920820,1284847514,3360568676,1
id-0149,42,61,180388626493,2442079458,3572749075,7
id-0149,46,75,197568495691,2941714386,2638373630,1
id-0149,46,76,197568495692,2941714386,2487985601,1
id-0149,42,61,180388626493,2442079458,3572749075,7
id-0150,0,20,20,3677163834,3116218486,1
id-0150,20,40,85899345960,2853843701,2689467421,1
id-0150,40,60,171798691900,3902047481,1516842173,1
id-0150,0,76,76,3677163834,3592417126,1
id-0150,32,53,137438953525,3615976858,731917415,2
id-0150,32,54,137438953526,3615976858,1987467186,2
id-0151,0,20,20,2067690997,3956155637,1
id-0151,20,40,85899345960,5542768603,2991431932,1
id-0151,40,60,171798691900,5194572258,3649822007,1
id-0151,0,76,76,2067690997,3343846009,1
id-0151,22,41,94489280553,4311402558,883550333,2
id-0152,0,20,20,2546879832,3273140118,1
id-0152,20,40,85899345960,895650460,6065937106,1
id-0152,40,60,171798691900,2687028971,133892624,1
id-0152,0,76,76,2546879832,60439200,1
id-0152,65535,0,281470681743360,0,0,0
id-0153,20,40,85899345960,6256540113,1838476579,3
id-0153,0,32,32,3137416651,2501705619,30
id-0153,0,33,33,3137416651,5035511313,29
id-0153,3,37,12884901925,6274451608,220145784,2
id-0153,1,37,4294967333,6274624166,220145784,1
id-0153,10,38,42949672998,6272968245,87823409,3
id-0153,8,38,34359738406,6273587884,87823409,2
id-0153,19,40,81604378664,6262969336,1838476579,3
id-0153,17,40,73014444072,6267884636,1838476579,1
id-0153,32,51,137438953523,596054188,3989626541,1
id-0153,1,32,4294967328,6274624162,2501705484,182
id-0153,0,32,32,3137416651,2501705619,30
id-0153,1,33,4294967329,6274624162,5035511190,169
id-0153,0,33,33,3137416651,5035511313,29
id-0153,3,35,12884901923,6274451604,1730780515,6
id-0153,1,35,4294967331,6274624162,1730780515,5
id-0153,7,37,30064771109,6273824433,220145784,5
id-0153,6,37,25769803813,6274024109,220145784,4
id-0153,11,38,47244640294,6272565040,87823409,4
id-0153,10,38,42949672998,6272968245,87823409,3
id-0153,19,40,81604378664,6262969336,1838476579,3
id-0153,1,32,4294967328,6274624162,2501705484,182
id-0153,0,32,32,3137416651,2501705619,30
id-0153,1,33,4294967329,6274624162,5035511190,169
id-0153,0,33,33,3137416651,5035511313,29
id-0153,3,35,12884901923,6274451604,1730780515,6
id-0153,1,35,4294967331,6274624162,1730780515,5
id-0153,6,37,25769803813,6274024109,220145784,4
id-0153,3,37,12884901925,6274451608,220145784,2
id-0153,10,38,42949672998,6272968245,87823409,3
id-0153,8,38,34359738406,6273587884,87823409,2
id-0153,19,40,81604378664,6262969336,1838476579,3
id-0153,1,32,4294967328,6274624162,2501705484,182
id-0153,0,32,32,3137416651,2501705619,30
id-0153,1,33,4294967329,6274624162,5035511190,169
id-0153,0,33,33,3137416651,5035511313,29
id-0153,3,35,12884901923,6274451604,1730780515,6
id-0153,1,35,4294967331,6274624162,1730780515,5
id-0153,7,37,30064771109,6273824433,220145784,5
id-0153,6,37,25769803813,6274024109,220145784,4
id-0153,14,38,60129542182,6270877096,87823409,5
id-0153,11,38,47244640294,6272565040,87823409,4
id-0153,1,32,4294967328,6274624162,2501705484,182
id-0153,0,32,32,3137416651,2501705619,30
id-0153,1,33,4294967329,6274624162,5035511190,169
id-0153,0,33,33,3137416651,5035511313,29
id-0153,3,35,12884901923,6274451604,1730780515,6
id-0153,1,35,4294967331,6274624162,1730780515,5
id-0153,7,37,30064771109,6273824433,220145784,5
id-0153,6,37,25769803813,6274024109,220145784,4
id-0153,11,38,47244640294,6272565040,87823409,4
id-0153,10,38,42949672998,6272968245,87823409,3
id-0153,19,39,81604378663,6262969336,38132893,3
id-0153,19,40,81604378664,6262969336,1838476579,3
id-0154,0,20,20,1986632140,1344831495,1
id-0154,20,40,85899345960,3649352468,3053067976,1
id-0154,40,60,171798691900,4322375085,4308878779,1
id-0154,0,76,76,1986632140,3805404480,1
id-0154,65535,0,281470681743360,0,0,0
id-0155,0,20,20,1986496926,4010943762,1
id-0155,20,40,85899345960,4575604814,2604448468,1
id-0155,0,44,44,1986496926,5300509106,1
id-0155,44,63,188978561087,2448291394,3726739741,6
id-0155,44,76,188978561100,2448291395,2700338157,4
id-0155,5,24,21474836504,2023574587,5570964539,2
id-0155,5,25,21474836505,2023574587,6015666808,2
id-0155,19,38,81604378662,2728422075,6010963112,2
id-0155,44,63,188978561087,2448291394,3726739741,6
id-0155,46,68,197568495684,2578013247,5971154070,5
id-0155,51,75,219043332171,5367255945,4396800239,18
id-0155,51,76,219043332172,5367255947,2700338156,16
id-0155,46,76,197568495692,2578013247,2700338156,5
id-0156,0,20,20,6115447184,388255364,1
id-0156,20,40,85899345960,2993072428,3029978855,1
id-0156,40,60,171798691900,3074794990,2276639796,2
id-0156,0,76,76,6115447184,4344483861,1
id-0156,65535,0,281470681743360,0,0,0
id-0157,0,20,20,4011800341,2618981490,1
id-0157,20,40,85899345960,4319668598,4013203144,1
id-0157,40,60,171798691900,5026219282,1660139954,1
id-0157,0,76,76,4011800341,2407146553,1
id-0157,25,44,107374182444,841617426,3981439398,3
id-0157,32,51,137438953523,2378386162,367858544,3
id-0157,31,51,133143986227,2425923832,367858545,2
id-0157,37,56,158913790008,2464693848,2948835686,2
id-0157,37,57,158913790009,2464693848,5167208955,2
id-0158,0,20,20,2768062999,5632803603,7
id-0158,20,40,85899345960,3190914048,2299985849,7
id-0158,40,60,171798691900,3381557087,1073153077,7
id-0158,0,68,68,2768062999,4007265763,7
id-0158,0,75,75,2768062999,2465393818,6
id-0158,0,54,54,2768062999,4953122097,7
id-0158,0,68,68,2768062999,4007265763,7
id-0159,0,20,20,3615268433,2808085658,1
id-0159,20,40,85899345960,2584774850,994070275,2
id-0159,40,60,171798691900,3726572372,4084161513,1
id-0159,0,76,76,3615268433,3566401078,1
id-0159,20,39,85899345959,2584774850,3333515750,2
id-0159,20,40,85899345960,2584774850,994070275,2
id-0159,29,48,124554051632,2886075464,5513632242,4
id-0159,28,48,120259084336,5149486655,5513632242,3
id-0159,34,53,146028888117,4242373932,2586268559,2
id-0159,34,54,146028888118,4242373932,789957026,2
id-0160,0,54,54,1969465021,2441701486,7
id-0160,0,58,58,1969465023,2537339293,5
id-0160,15,62,64424509502,1489245867,4790876413,12
id-0160,23,71,98784247879,2971442315,5038069347,6
id-0160,6,71,25769803847,405504210,5038069347,5
id-0160,1,28,4294967324,667662534,2414262043,17
id-0160,3,50,12884901938,1060542116,2832262897,11
id-0160,0,50,50,1969465018,2832262898,10
id-0160,6,53,25769803829,405503934,2446091298,1997
id-0160,6,54,25769803830,405503994,2441699595,1919
id-0160,3,54,12884901942,1060542119,2441701485,8
id-0160,7,57,30064771129,1217469942,2832323521,1679
id-0160,7,58,30064771130,1217469965,2537337665,1651
id-0160,15,60,64424509500,1489245865,5396780754,14
id-0160,15,62,64424509502,1489245867,4790876413,12
id-0160,23,64,98784247872,2971442313,3715302390,11
id-0160,6,64,25769803840,405504208,3715302390,10
id-0160,23,65,98784247873,2971442313,5413406649,10
id-0160,6,65,25769803841,405504208,5413406649,9
id-0160,25,67,107374182467,4010457529,531151804,10
id-0160,23,67,98784247875,2971442315,531151804,8
id-0160,25,71,107374182471,4010457529,5038069347,8
id-0160,3,54,12884901942,1060542119,2441701485,8
id-0160,0,54,54,1969465021,2441701486,7
id-0160,6,57,25769803833,405504170,2832323526,1674
id-0160,6,58,25769803834,405504193,2537337670,1646
id-0160,3,58,12884901946,1060542121,2537339292,6
id-0160,15,60,64424509500,1489245865,5396780754,14
id-0160,15,62,64424509502,1489245867,4790876413,12
id-0160,23,65,98784247873,2971442313,5413406649,10
id-0160,6,65,25769803841,405504208,5413406649,9
id-0160,23,67,98784247875,2971442315,531151804,8
id-0160,6,67,25769803843,405504210,531151804,7
id-0160,25,71,107374182471,4010457529,5038069347,8
id-0160,23,71,98784247879,2971442315,5038069347,6
id-0160,3,54,12884901942,1060542119,2441701485,8
id-0160,0,54,54,1969465021,2441701486,7
id-0160,7,57,30064771129,1217469942,2832323521,1679
id-0160,7,58,30064771130,1217469965,2537337665,1651
id-0160,15,62,64424509502,1489245867,4790876413,12
id-0160,23,67,98784247875,2971442315,531151804,8
id-0160,6,67,25769803843,405504210,531151804,7
id-0160,30,70,128849018950,3011175754,2510141932,15
id-0160,30,71,128849018951,3011175754,5038069341,14
id-0160,25,71,107374182471,4010457529,5038069347,8
id-0160,3,54,12884901942,1060542119,2441701485,8
id-0160,0,54,54,1969465021,2441701486,7
id-0160,6,57,25769803833,405504170,2832323526,1674
id-0160,6,58,25769803834,405504193,2537337670,1646
id-0160,3,58,12884901946,1060542121,2537339292,6
id-0160,15,60,64424509500,1489245865,5396780754,14
id-0160,15,62,64424509502,1489245867,4790876413,12
id-0160,23,67,98784247875,2971442315,531151804,8
id-0160,6,67,25769803843,405504210,531151804,7
id-0160,25,71,107374182471,4010457529,5038069347,8
id-0160,23,71,98784247879,2971442315,5038069347,6
id-0161,0,20,20,2578623732,1459948297,1
id-0161,20,40,85899345960,4339273937,692426876,1
id-0161,40,60,171798691900,3043229953,236804741,1
id-0161,0,76,76,2578623732,2449306526,1
id-0161,37,57,158913790009,5603763412,306598336,2
id-0162,0,20,20,846302524,2383326350,2
id-0162,20,40,85899345960,2043909678,3246037229,2
id-0162,40,60,171798691900,5829625928,2329446968,1
id-0162,0,40,40,846302524,3246037229,2
id-0162,0,76,76,846302525,302272674,1
id-0162,1,21,4294967317,2819056668,3625000114,3
id-0162,7,26,30064771098,1346268978,164555572,3
id-0162,8,27,34359738395,4418733476,65823309,3
id-0162,10,29,42949672989,5866331407,5229754482,4
id-0162,8,29,34359738397,4418733476,5229754482,3
id-0162,0,39,39,846302524,527597865,2
id-0162,0,40,40,846302524,3246037229,2
id-0162,22,41,94489280553,3126331094,961138018,2
id-0162,22,42,94489280554,3126331094,335996507,2
id-0163,0,20,20,3308866334,3412103957,1
id-0163,20,40,85899345960,5166057023,3648406088,1
id-0163,40,60,171798691900,5512587270,2458544519,1
id-0163,0,75,75,3308866334,2699825986,1
id-0163,65535,0,281470681743360,0,0,0
id-0164,0,20,20,3997893777,2202747269,1
id-0164,20,40,85899345960,3615726540,4251029434,1
id-0164,40,60,171798691900,401300209,716390806,1
id-0164,0,74,74,3997893777,3921501890,1
id-0164,65535,0,281470681743360,0,0,0
id-0165,0,20,20,5071971386,1476139230,1
id-0165,20,40,85899345960,5338358785,4919578135,1
id-0165,40,60,171798691900,5979263160,3318866569,2
id-0165,0,76,76,5071971386,4084224219,1
id-0165,37,72,158913790024,5343134522,2344872378,2
id-0166,0,20,20,3913858009,763068028,1
id-0166,20,40,85899345960,2590939405,3928387974,1
id-0166,40,60,171798691900,637345102,2114647385,1
id-0166,0,73,73,3913858009,6129752665,1
id-0166,27,46,115964117038,4314667793,4341462476,2
id-0166,31,50,133143986226,3539901468,740538649,2
id-0167,0,20,20,5500333406,4935893548,1
id-0167,20,40,85899345960,4362480337,3648231082,1
id-0167,40,60,171798691900,2151061950,880549168,1
id-0167,0,19,19,5500333406,2149822046,2
id-0167,0,76,76,5500333406,635761804,1
id-0167,65535,0,281470681743360,0,0,0
id-0168,0,20,20,3782461320,1657712269,1
id-0168,20,40,85899345960,890533224,1049668346,1
id-0168,40,60,171798691900,2894019391,3486326127,1
id-0168,0,76,76,3782461320,3826661351,1
id-0168,24,44,103079215148,539373074,4914773294,2
id-0168,24,45,103079215149,539373074,5825125782,2
id-0168,30,49,128849018929,4132257624,5317177965,2
id-0169,0,20,20,178537199,531041806,3
id-0169,20,40,85899345960,1559337720,5546162774,3
id-0169,40,60,171798691900,358931740,1917910631,1
id-0169,0,52,52,178537200,3501097148,2
id-0169,0,76,76,178537200,3829565642,1
id-0169,0,51,51,178537199,1760801216,3
id-0169,0,52,52,178537200,3501097148,2
id-0170,0,52,52,5226804491,4325354347,44
id-0170,0,76,76,5226804533,881043560,1
id-0170,1,51,4294967347,3138736939,5552816199,48
id-0170,0,51,51,5226804491,5552816199,45
id-0170,1,52,4294967348,3138736939,4325354347,47
id-0170,0,52,52,5226804491,4325354347,44
id-0170,10,53,42949673013,2812655220,2695725386,44
id-0170,10,54,42949673014,2812655220,5089225206,42
id-0170,11,65,47244640321,4949487327,1641317924,30
id-0170,11,67,47244640323,4949487328,1043797643,29
id-0170,14,76,60129542220,4948745391,881043534,27
id-0170,9,76,38654705740,3723417713,881043535,26
id-0171,0,20,20,4215516023,4664496035,1
id-0171,20,40,85899345960,5592884678,5491115668,1
id-0171,40,60,171798691900,3801278788,3398484195,1
id-0171,0,75,75,4215516023,4615294318,1
id-0171,23,42,98784247850,2468276431,2573229299,2
id-0172,0,20,20,2732969675,4147321455,1
id-0172,20,40,85899345960,1224090039,4842772561,1
id-0172,40,60,171798691900,6170956860,5019067332,1
id-0172,0,74,74,2732969675,602262022,1
id-0172,27,46,115964117038,2508309655,4573105240,2
id-0172,30,49,128849018929,337799884,1536965914,2
id-0173,0,20,20,2639048384,3867214494,1
id-0173,20,40,85899345960,1915696383,4810761132,1
id-0173,40,60,171798691900,5829680244,660009971,1
id-0173,0,73,73,2639048384,5275202011,1
id-0173,36,55,154618822711,486225109,1866898254,3
id-0174,0,20,20,790501298,1356180635,1
id-0174,20,40,85899345960,3200436643,5907797513,1
id-0174,40,60,171798691900,4905856631,3017207815,1
id-0174,0,75,75,790501298,5436337014,1
id-0174,26,45,111669149741,2917368317,1304495480,2
id-0175,0,20,20,1036411729,137807923,1
id-0175,20,40,85899345960,5442224808,3994513613,1
id-0175,40,60,171798691900,1594983635,5490546898,1
id-0175,0,76,76,1036411729,2548766646,1
id-0175,65535,0,281470681743360,0,0,0
id-0176,0,20,20,2640004168,5726434990,1
id-0176,20,40,85899345960,1886661539,2881948141,1
id-0176,40,60,171798691900,5144347694,5291847935,1
id-0176,0,76,76,2640004168,146699185,1
id-0176,30,49,128849018929,4479054679,6101447836,2
id-0176,31,50,133143986226,174380186,4416322658,2
id-0177,0,20,20,3360164146,3369321821,1
id-0177,20,40,85899345960,5542953124,3476577602,1
id-0177,40,60,171798691900,1697596154,2207070565,1
id-0177,0,75,75,3360164146,3679049666,1
id-0177,34,53,146028888117,3623914607,4543970880,2
id-0178,0,20,20,339847511,2972803077,1
id-0178,20,40,85899345960,663244367,3190551844,1
id-0178,40,60,171798691900,2512879625,3636790420,1
id-0178,0,74,74,339847511,5131472794,1
id-0178,34,53,146028888117,5548307354,1969825880,2
id-0179,0,20,20,3948480681,3154814957,1
id-0179,20,40,85899345960,5059421025,3915519283,1
id-0179,40,60,171798691900,751621798,5356958312,1
id-0179,0,76,76,3948480681,2235975231,1
id-0179,65535,0,281470681743360,0,0,0
id-0180,0,20,20,2451877237,2682356194,1
id-0180,20,40,85899345960,3648470954,3347757963,1
id-0180,40,60,171798691900,2102453959,4084752971,1
id-0180,0,75,75,2451877237,3929024089,1
id-0180,23,42,98784247850,3667091361,5455627018,2
id-0180,25,44,107374182444,2942451100,3750986816,3
id-0180,35,54,150323855414,2864377535,3977746497,3
id-0180,37,56,158913790008,2824083818,2496665453,2
id-0181,0,20,20,2309007146,374968620,1
id-0181,20,40,85899345960,2031423906,3866494780,14
id-0181,40,60,171798691900,5242877474,4841931646,8
id-0181,0,76,76,2309007146,3994646835,1
id-0181,17,46,73014444078,3041419884,4105248101,11
id-0181,17,47,73014444079,3041419884,5547903232,10
id-0181,18,62,77309411390,5822413675,3037291153,6
id-0181,15,62,64424509502,3958072051,3037291154,5
id-0181,18,63,77309411391,5822413675,3769913546,4
id-0181,15,63,64424509503,3958072051,3769913547,3
id-0181,18,65,77309411393,5822413675,4298947365,2
id-0182,0,20,20,2327989375,262648817,5
id-0182,20,40,85899345960,2440357422,779668632,6
id-0182,40,60,171798691900,5451949356,6054231407,1
id-0182,0,44,44,2327989377,4976365585,3
id-0182,0,76,76,2327989379,2547409554,1
id-0182,0,24,24,2327989375,4008366890,5
id-0182,7,44,30064771116,2543704256,4976365585,4
id-0182,0,44,44,2327989377,4976365585,3
id-0183,0,20,20,147779205,1651381844,1
id-0183,20,40,85899345960,3725758137,5644319618,1
id-0183,40,60,171798691900,5439649785,616052684,1
id-0183,0,76,76,147779205,3408783135,1
id-0183,29,48,124554051632,1471459478,1816235248,2
id-0183,31,51,133143986227,1734930071,3628037623,2
id-0183,31,52,133143986228,1734930071,5386108278,2
id-0184,0,20,20,2249394045,5440847362,1
id-0184,20,40,85899345960,3013806778,5997829797,1
id-0184,0,45,45,2249394045,4986300381,1
id-0184,10,29,42949672989,5874128568,922005246,3
id-0184,12,31,51539607583,2608626624,2336638444,2
id-0184,12,32,51539607584,2608626624,3615311707,2
id-0184,14,33,60129542177,6109671700,1088996818,2
id-0185,0,20,20,2868790807,3590032565,1
id-0185,20,40,85899345960,2933087031,3530108186,1
id-0185,40,60,171798691900,2840896739,5446731751,2
id-0185,0,76,76,2868790807,1350623841,1
id-0185,27,50,115964117042,354168187,2966260849,2
id-0185,33,53,141733920821,317837759,5146218674,3
id-0185,27,53,115964117045,354168187,5146218675,2
id-0185,33,54,141733920822,317837760,1548271905,2
id-0186,0,20,20,2348109293,4915059475,1
